ticker,date,net_gamma
PSX,2026-07-16,23464.0963
PSX,2026-07-17,21593.703200000004
INTU,2023-07-19,13705.5344
INTU,2023-07-20,14278.7863
INTU,2023-07-21,11963.502700000001
INTU,2023-07-24,3982.6630000000005
INTU,2023-07-25,3878.2243
INTU,2023-07-26,3165.697299999999
INTU,2023-07-27,4342.7026
INTU,2023-07-28,4201.341
INTU,2023-07-31,3604.6303
INTU,2023-08-01,3875.0564000000013
INTU,2023-08-02,2256.100699999999
INTU,2023-08-03,319.15460000000166
INTU,2023-08-04,428.2520999999997
INTU,2023-08-07,780.991
INTU,2023-08-08,901.420900000001
INTU,2023-08-09,1510.8431
INTU,2023-08-10,1253.0493999999999
INTU,2023-08-11,2169.4566000000013
INTU,2023-08-14,2328.4263999999985
INTU,2023-08-15,3099.625
INTU,2023-08-16,1809.1333000000013
INTU,2023-08-17,1619.2744999999995
INTU,2023-08-18,-2335.2466999999997
INTU,2023-08-21,843.0372000000007
INTU,2023-08-22,1335.3055000000004
INTU,2023-08-23,1049.961299999999
INTU,2023-08-24,2874.2290999999996
INTU,2023-08-25,-38.39539999999943
INTU,2023-08-28,5385.4452
INTU,2023-08-29,5078.7986
INTU,2023-08-30,7373.6523
INTU,2023-08-31,7772.9672
INTU,2023-09-01,8274.055900000001
INTU,2023-09-05,8236.664499999999
INTU,2023-09-06,8678.6658
INTU,2023-09-07,7482.4475999999995
INTU,2023-09-08,9024.4409
INTU,2023-09-11,6182.4018
INTU,2023-09-12,6196.625800000002
INTU,2023-09-13,6321.952399999998
INTU,2023-09-14,4775.0783999999985
INTU,2023-09-15,7071.2953
INTU,2023-09-18,1683.3947000000007
INTU,2023-09-19,1047.4053999999996
INTU,2023-09-20,84.51569999999992
INTU,2023-09-21,-761.0064999999995
INTU,2023-09-22,-2814.137200000001
INTU,2023-09-25,829.8651000000009
INTU,2023-09-26,341.7493999999988
INTU,2023-09-27,365.4785000000011
INTU,2023-09-28,313.02610000000095
INTU,2023-09-29,3183.9724000000024
INTU,2023-10-02,1266.1794999999984
INTU,2023-10-03,2509.758600000001
INTU,2023-10-04,308.8050999999996
INTU,2023-10-05,2669.1792000000005
INTU,2023-10-06,2001.0329999999994
INTU,2023-10-09,5377.2325
INTU,2023-10-10,7252.263500000001
INTU,2023-10-11,8888.3899
INTU,2023-10-12,9127.5897
INTU,2023-10-13,10433.4056
INTU,2023-10-16,5463.5587
INTU,2023-10-17,8144.5149
INTU,2023-10-18,6725.262799999999
INTU,2023-10-19,2819.980199999998
INTU,2023-10-20,-1160.6671999999999
INTU,2023-10-23,-1583.7975000000006
INTU,2023-10-24,-1121.5903000000017
INTU,2023-10-25,-1313.6774999999998
INTU,2023-10-26,-3380.8629999999994
INTU,2023-10-27,-3508.749
INTU,2023-10-30,-2649.1232
INTU,2023-10-31,-1837.9680000000008
INTU,2023-11-01,-1646.3691999999992
INTU,2023-11-02,-799.477499999999
INTU,2023-11-03,-1608.5522
INTU,2023-11-06,-998.5458000000017
INTU,2023-11-07,-416.7580999999991
INTU,2023-11-08,2051.1049999999996
INTU,2023-11-09,459.90189999999893
INTU,2023-11-10,-1513.6834999999992
INTU,2023-11-13,3713.8243999999995
INTU,2023-11-14,4793.905699999999
INTU,2023-11-15,6343.9623
INTU,2023-11-16,6128.7997
INTU,2023-11-17,6470.4191
INTU,2023-11-20,3294.0721000000003
INTU,2023-11-21,5522.134399999999
INTU,2023-11-22,5468.483700000001
INTU,2023-11-24,5291.3294
INTU,2023-11-27,2603.2772000000004
INTU,2023-11-28,3413.1451000000006
INTU,2023-11-29,4058.6079999999984
INTU,2023-11-30,8469.658099999999
INTU,2023-12-01,5454.7016
INTU,2023-12-04,5857.334599999999
INTU,2023-12-05,5351.692300000001
INTU,2023-12-06,6591.159500000001
INTU,2023-12-07,4674.305899999999
INTU,2023-12-08,6685.839
INTU,2023-12-11,7122.0232000000005
INTU,2023-12-12,10097.527600000001
INTU,2023-12-13,12427.262999999999
INTU,2023-12-14,13372.071900000003
INTU,2023-12-15,12782.6509
INTU,2023-12-18,4997.5194
INTU,2023-12-19,5188.1622
INTU,2023-12-20,5369.2323
INTU,2023-12-21,4652.062099999999
INTU,2023-12-22,4978.2285999999995
INTU,2023-12-26,4318.5176
INTU,2023-12-27,4840.2678
INTU,2023-12-28,5039.954699999999
INTU,2023-12-29,4559.0653
INTU,2024-01-02,2075.8158000000003
INTU,2024-01-03,1057.0962999999992
INTU,2024-01-04,-1132.2253
INTU,2024-01-05,-3349.3441000000003
INTU,2024-01-08,-773.8957999999984
INTU,2024-01-09,1201.2930000000015
INTU,2024-01-10,3205.8652999999995
INTU,2024-01-11,4448.3622
INTU,2024-01-12,4288.674499999999
INTU,2024-01-16,3849.6845000000003
INTU,2024-01-17,2641.137499999999
INTU,2024-01-18,3595.7232000000004
INTU,2024-01-19,6485.1137
INTU,2024-01-22,3124.013
INTU,2024-01-23,2744.948299999999
INTU,2024-01-24,4164.5519
INTU,2024-01-25,3757.3090999999995
INTU,2024-01-26,4690.7892
INTU,2024-01-29,2711.0627000000004
INTU,2024-01-30,4499.622600000001
INTU,2024-01-31,3574.5145
INTU,2024-02-01,1453.3364999999994
INTU,2024-02-02,872.4694999999992
INTU,2024-02-05,2877.617
INTU,2024-02-06,3043.1832999999997
INTU,2024-02-07,2209.222499999999
INTU,2024-02-08,3343.1837000000005
INTU,2024-02-09,3135.9417999999987
INTU,2024-02-12,2748.4363999999996
INTU,2024-02-13,2158.0655000000006
INTU,2024-02-14,-418.616399999999
INTU,2024-02-15,3375.6020000000008
INTU,2024-02-16,5467.6329000000005
INTU,2024-02-20,1900.9278000000004
INTU,2024-02-21,991.3751000000002
INTU,2024-02-22,1302.6972999999998
INTU,2024-02-23,1380.9017000000003
INTU,2024-02-26,2995.049100000001
INTU,2024-02-27,3334.030200000001
INTU,2024-02-28,4167.9084
INTU,2024-02-29,2672.376300000001
INTU,2024-03-01,2975.515299999999
INTU,2024-03-04,3453.9108000000006
INTU,2024-03-05,2989.5876000000007
INTU,2024-03-06,-373.2631999999994
INTU,2024-03-07,676.1841999999997
INTU,2024-03-08,232.88550000000032
INTU,2024-03-11,2400.5259000000005
INTU,2024-03-12,2587.2508000000007
INTU,2024-03-13,4192.9105
INTU,2024-03-14,3907.500900000001
INTU,2024-03-15,1469.5082000000002
INTU,2024-03-18,-1008.2561999999998
INTU,2024-03-19,-661.4197000000004
INTU,2024-03-20,-210.8098000000009
INTU,2024-03-21,760.6718000000001
INTU,2024-03-22,3647.3665999999994
INTU,2024-03-25,1340.6759000000002
INTU,2024-03-26,676.8159000000014
INTU,2024-03-27,1206.213600000001
INTU,2024-03-28,2932.456899999999
INTU,2024-04-01,2554.2841
INTU,2024-04-02,-658.2412999999997
INTU,2024-04-03,-2085.1157999999996
INTU,2024-04-04,-2083.5760999999984
INTU,2024-04-05,-3208.3863999999994
INTU,2024-04-08,1077.8778000000002
INTU,2024-04-09,2660.4088
INTU,2024-04-10,11.326399999999921
INTU,2024-04-11,-1095.5956000000006
INTU,2024-04-12,-2472.2170000000006
INTU,2024-04-15,-1169.2003000000004
INTU,2024-04-16,-3338.960899999999
INTU,2024-04-17,-3604.255500000001
INTU,2024-04-18,-2688.6435999999994
INTU,2024-04-19,-3072.6041999999998
INTU,2024-04-22,-1886.8528000000006
INTU,2024-04-23,-1958.4534000000012
INTU,2024-04-24,946.4861999999994
INTU,2024-04-25,1043.4468000000006
INTU,2024-04-26,-931.6464999999989
INTU,2024-04-29,603.3648999999996
INTU,2024-04-30,784.3828000000003
INTU,2024-05-01,-350.7545000000009
INTU,2024-05-02,-683.3385999999991
INTU,2024-05-03,-2025.6598999999997
INTU,2024-05-06,334.01950000000033
INTU,2024-05-07,604.7965000000004
INTU,2024-05-08,1651.3617999999988
INTU,2024-05-09,-30.775400000000445
INTU,2024-05-10,-1252.6144000000004
INTU,2024-05-13,19.744399999999587
INTU,2024-05-14,-860.6519000000008
INTU,2024-05-15,1286.0776
INTU,2024-05-16,3801.8906000000006
INTU,2024-05-17,2845.3284000000003
INTU,2024-05-20,88.72639999999956
INTU,2024-05-21,616.9296999999997
INTU,2024-05-22,663.3890000000001
INTU,2024-05-23,1039.7934000000005
INTU,2024-05-24,-12236.948399999997
INTU,2024-05-28,-7650.321100000001
INTU,2024-05-29,-8363.856999999998
INTU,2024-05-30,-9519.3259
INTU,2024-05-31,-6137.183400000002
INTU,2024-06-03,-3738.0301999999992
INTU,2024-06-04,-4537.5308
INTU,2024-06-05,-3858.9822000000004
INTU,2024-06-06,-3265.6359999999986
INTU,2024-06-07,-3509.7646999999997
INTU,2024-06-10,-2940.264500000001
INTU,2024-06-11,-3536.9965999999986
INTU,2024-06-12,-832.8864000000012
INTU,2024-06-13,982.7043999999987
INTU,2024-06-14,-1852.5779999999977
INTU,2024-06-17,-3031.0271999999986
INTU,2024-06-18,-1256.7207999999991
INTU,2024-06-20,1498.2099999999991
INTU,2024-06-21,4468.649399999998
INTU,2024-06-24,2851.5981999999995
INTU,2024-06-25,1890.5059
INTU,2024-06-26,2604.2232999999997
INTU,2024-06-27,4181.3231
INTU,2024-06-28,5152.271099999999
INTU,2024-07-01,3272.3288999999995
INTU,2024-07-02,2555.2340999999997
INTU,2024-07-03,3817.5068999999985
INTU,2024-07-05,4361.745000000001
INTU,2024-07-08,3848.2895
INTU,2024-07-09,3049.2529000000013
INTU,2024-07-10,-257.4434999999994
INTU,2024-07-11,248.64290000000074
INTU,2024-07-12,-398.89750000000095
INTU,2024-07-15,2469.876900000001
INTU,2024-07-16,4534.955400000001
INTU,2024-07-17,5378.9318
INTU,2024-07-18,4209.473100000001
INTU,2024-07-19,1357.4539000000004
INTU,2024-07-22,-1765.1467000000002
INTU,2024-07-23,-646.165500000001
INTU,2024-07-24,-2724.9480000000003
INTU,2024-07-25,-3511.0205000000005
INTU,2024-07-26,-3256.5951999999997
INTU,2024-07-29,-1426.0389999999998
INTU,2024-07-30,-1316.3037000000004
INTU,2024-07-31,822.5597999999991
INTU,2024-08-01,-253.98190000000068
INTU,2024-08-02,-3675.318299999999
INTU,2024-08-05,-1786.6246999999985
INTU,2024-08-06,-2697.6105000000007
INTU,2024-08-07,-2093.5849
INTU,2024-08-08,-3167.4004999999997
INTU,2024-08-09,-2188.397500000001
INTU,2024-08-12,-606.728000000001
INTU,2024-08-13,-1047.9604999999992
INTU,2024-08-14,-846.8382000000001
INTU,2024-08-15,-580.3196000000007
INTU,2024-08-16,-358.6639000000014
INTU,2024-08-19,665.2882999999993
INTU,2024-08-20,2051.5293999999994
INTU,2024-08-21,2364.1769999999997
INTU,2024-08-22,2506.5579000000007
INTU,2024-08-23,2083.271499999999
INTU,2024-08-26,-700.2518999999993
INTU,2024-08-27,-617.6077999999998
INTU,2024-08-28,577.6306999999997
INTU,2024-08-29,-155.46990000000005
INTU,2024-08-30,2765.211799999999
INTU,2024-09-03,2631.1389
INTU,2024-09-04,188.64749999999913
INTU,2024-09-05,205.07080000000133
INTU,2024-09-06,2350.353500000001
INTU,2024-09-09,139.86470000000008
INTU,2024-09-10,2239.1157000000003
INTU,2024-09-11,2158.6040999999987
INTU,2024-09-12,5433.2469
INTU,2024-09-13,4810.051800000001
INTU,2024-09-16,5283.090399999999
INTU,2024-09-17,4475.4908
INTU,2024-09-18,2837.2626
INTU,2024-09-19,7313.2006
INTU,2024-09-20,6682.560500000001
INTU,2024-09-23,2920.4817000000003
INTU,2024-09-24,1543.2523999999994
INTU,2024-09-25,2581.1823999999997
INTU,2024-09-26,4459.8392
INTU,2024-09-27,2523.2862000000005
INTU,2024-09-30,-1444.2574000000004
INTU,2024-10-01,-2758.0829000000012
INTU,2024-10-02,-4780.0594
INTU,2024-10-03,-5463.231600000001
INTU,2024-10-04,-4817.7307
INTU,2024-10-07,-4722.2276999999995
INTU,2024-10-08,-5813.1212
INTU,2024-10-09,-3825.6467999999986
INTU,2024-10-10,-4852.394399999999
INTU,2024-10-11,-6449.027400000001
INTU,2024-10-14,-5415.6718
INTU,2024-10-15,-8277.0894
INTU,2024-10-16,-9180.0602
INTU,2024-10-17,-11744.3082
INTU,2024-10-18,-28069.056900000003
INTU,2024-10-21,-4102.8221
INTU,2024-10-22,-4227.3982
INTU,2024-10-23,-7824.533600000001
INTU,2024-10-24,-10431.452400000002
INTU,2024-10-25,-6044.0615
INTU,2024-10-28,-326.8238999999994
INTU,2024-10-29,-6872.995200000001
INTU,2024-10-30,-338.4246000000003
INTU,2024-10-31,-1224.5930000000008
INTU,2024-11-01,-7781.3909
INTU,2024-11-04,1191.2196000000004
INTU,2024-11-05,180.3184999999994
INTU,2024-11-06,5739.9896
INTU,2024-11-07,4152.816700000001
INTU,2024-11-08,5506.2831
INTU,2024-11-11,3804.993700000001
INTU,2024-11-12,3756.2083000000002
INTU,2024-11-13,4078.9645
INTU,2024-11-14,3544.8397000000004
INTU,2024-11-15,255.4278000000013
INTU,2024-11-18,1803.8076
INTU,2024-11-19,-1304.0177000000003
INTU,2024-11-20,-1821.1290000000008
INTU,2024-11-21,473.1722000000009
INTU,2024-11-22,-505.11209999999846
INTU,2024-11-25,-3399.714399999999
INTU,2024-11-26,-5671.6934
INTU,2024-11-27,-6110.2856999999985
INTU,2024-11-29,-3441.0318000000007
INTU,2024-12-02,-3142.7381000000005
INTU,2024-12-03,-4529.012400000001
INTU,2024-12-04,-2278.6098
INTU,2024-12-05,519.5221000000001
INTU,2024-12-06,3066.2531
INTU,2024-12-09,-145.05299999999988
INTU,2024-12-10,853.8325000000004
INTU,2024-12-11,343.5730999999996
INTU,2024-12-12,4298.867700000001
INTU,2024-12-13,4959.3308
INTU,2024-12-16,1458.3172000000013
INTU,2024-12-17,4132.482
INTU,2024-12-18,5193.607400000001
INTU,2024-12-19,459.66060000000107
INTU,2024-12-20,-5596.5638
INTU,2024-12-23,-73.70409999999902
INTU,2024-12-24,-567.1756999999998
INTU,2024-12-26,442.26929999999993
INTU,2024-12-27,422.6378999999997
INTU,2024-12-30,-1027.3616999999995
INTU,2024-12-31,-1002.152399999999
INTU,2025-01-02,173.4416000000001
INTU,2025-01-03,-1322.4593000000004
INTU,2025-01-06,-2005.1589000000004
INTU,2025-01-07,-2211.865
INTU,2025-01-08,-2147.1013999999996
INTU,2025-01-10,-1319.1305000000011
INTU,2025-01-13,-2645.4715000000015
INTU,2025-01-14,-3504.6502999999993
INTU,2025-01-15,-717.5560000000005
INTU,2025-01-16,-1951.9526000000005
INTU,2025-01-17,-3566.502700000001
INTU,2025-01-21,-1620.0967
INTU,2025-01-22,-655.9460000000017
INTU,2025-01-23,-7139.835000000001
INTU,2025-01-24,-11233.4541
INTU,2025-01-27,-4657.2361
INTU,2025-01-28,-1174.4197999999997
INTU,2025-01-29,-2477.2980000000007
INTU,2025-01-30,-3203.8812000000016
INTU,2025-01-31,-1439.7738000000008
INTU,2025-02-03,-2158.1021
INTU,2025-02-04,-2699.7214000000004
INTU,2025-02-05,-4438.940699999999
INTU,2025-02-06,-4507.6942
INTU,2025-02-07,-4510.9113
INTU,2025-02-10,-6565.2261
INTU,2025-02-11,-4979.8712
INTU,2025-02-12,-5589.109700000001
INTU,2025-02-13,-4067.0324
INTU,2025-02-14,-2836.6689000000006
INTU,2025-02-18,-4366.2647
INTU,2025-02-19,-5063.761
INTU,2025-02-20,-5124.2399000000005
INTU,2025-02-21,-3514.073699999999
INTU,2025-02-24,-2721.2852000000003
INTU,2025-02-25,-2782.6466
INTU,2025-02-26,9704.000700000002
INTU,2025-02-27,9174.054999999998
INTU,2025-02-28,6593.924300000002
INTU,2025-03-03,3299.5399000000016
INTU,2025-03-04,690.009399999999
INTU,2025-03-05,1106.6780999999992
INTU,2025-03-06,2717.1198999999997
INTU,2025-03-07,1084.4543999999987
INTU,2025-03-10,-665.2110999999986
INTU,2025-03-11,-3456.4267999999993
INTU,2025-03-12,-1128.1175000000003
INTU,2025-03-13,-2953.7057999999997
INTU,2025-03-14,-818.3844000000008
INTU,2025-03-17,-1336.4602999999988
INTU,2025-03-18,-648.7678999999989
INTU,2025-03-19,397.9900000000016
INTU,2025-03-20,-1774.740499999998
INTU,2025-03-21,-2251.1450000000004
INTU,2025-03-24,1380.8760000000002
INTU,2025-03-25,2940.8089
INTU,2025-03-26,2729.1177000000007
INTU,2025-03-27,3438.2163
INTU,2025-03-28,1186.899300000001
INTU,2025-03-31,-180.20690000000104
INTU,2025-04-01,2129.3529
INTU,2025-04-02,55.375199999998586
INTU,2025-04-03,159.8176999999996
INTU,2025-04-04,-2515.1491000000005
INTU,2025-04-07,-3084.960500000001
INTU,2025-04-08,-2969.8173000000006
INTU,2025-04-09,-3796.428
INTU,2025-04-10,-1631.277399999999
INTU,2025-04-11,-1155.071100000001
INTU,2025-04-14,672.2384999999995
INTU,2025-04-15,-466.96349999999984
INTU,2025-04-16,-1361.4759000000013
INTU,2025-04-17,-502.98499999999876
INTU,2025-04-21,-1301.3253000000004
INTU,2025-04-22,-1556.6057
INTU,2025-04-23,2720.6111
INTU,2025-04-24,2718.4431999999997
INTU,2025-04-25,6787.724399999999
INTU,2025-04-28,3297.6427000000003
INTU,2025-04-29,3326.3284000000003
INTU,2025-04-30,2041.1175999999996
INTU,2025-05-01,4527.3048
INTU,2025-05-02,6475.619500000001
INTU,2025-05-05,3245.406500000001
INTU,2025-05-06,2115.3853
INTU,2025-05-07,3232.5125000000007
INTU,2025-05-08,5682.4187
INTU,2025-05-09,5435.658599999999
INTU,2025-05-12,5162.475999999999
INTU,2025-05-13,4868.923700000001
INTU,2025-05-14,4566.9331
INTU,2025-05-15,3820.3338999999996
INTU,2025-05-16,7254.177999999999
INTU,2025-05-19,4514.112400000001
INTU,2025-05-20,3921.4104000000007
INTU,2025-05-21,2795.6991
INTU,2025-05-22,2173.706400000001
INTU,2025-05-23,17225.358500000002
INTU,2025-05-27,8931.6655
INTU,2025-05-28,12816.9732
INTU,2025-05-29,12819.654499999997
INTU,2025-05-30,13618.737299999999
INTU,2025-06-02,7226.593999999999
INTU,2025-06-03,9127.6228
INTU,2025-06-04,9447.1039
INTU,2025-06-05,9949.3466
INTU,2025-06-06,10980.517600000001
INTU,2025-06-09,6090.5243
INTU,2025-06-10,7142.4483
INTU,2025-06-11,6720.545399999999
INTU,2025-06-12,8057.751900000001
INTU,2025-06-13,6754.9085
INTU,2025-06-16,6101.7098000000005
INTU,2025-06-17,6244.833700000001
INTU,2025-06-18,6358.7119999999995
INTU,2025-06-20,4807.930900000001
INTU,2025-06-23,2783.2172
INTU,2025-06-24,3758.9719999999998
INTU,2025-06-25,3557.6456
INTU,2025-06-26,2968.848900000001
INTU,2025-06-27,5336.533600000001
INTU,2025-06-30,6097.0583
INTU,2025-07-01,4927.5124
INTU,2025-07-02,4503.520699999999
INTU,2025-07-03,4813.1919
INTU,2025-07-07,5576.1296999999995
INTU,2025-07-08,6562.956500000001
INTU,2025-07-09,6882.643500000001
INTU,2025-07-10,2621.7515000000003
INTU,2025-07-11,72.78520000000026
INTU,2025-07-14,1216.4313999999995
INTU,2025-07-15,913.4993999999988
INTU,2025-07-16,-231.8759000000009
INTU,2025-07-17,2381.7301000000007
INTU,2025-07-18,7275.941299999999
INTU,2025-07-21,2886.4245999999994
INTU,2025-07-22,5177.891200000001
INTU,2025-07-23,3566.5942000000005
INTU,2025-07-24,5479.7189
INTU,2025-07-25,6383.2753
INTU,2025-07-28,6136.4805
INTU,2025-07-29,7381.0204
INTU,2025-07-30,7258.357400000001
INTU,2025-07-31,7350.8305
INTU,2025-08-01,6412.74
INTU,2025-08-04,6160.4429
INTU,2025-08-05,5314.3093
INTU,2025-08-06,4118.900700000001
INTU,2025-08-07,6110.4397
INTU,2025-08-08,1563.6024000000016
INTU,2025-08-11,1303.9811000000009
INTU,2025-08-12,-186.2493000000013
INTU,2025-08-13,345.126400000001
INTU,2025-08-14,645.7860000000001
INTU,2025-08-15,1132.5730999999996
INTU,2025-08-18,2598.9328000000005
INTU,2025-08-19,2038.5636999999988
INTU,2025-08-20,959.4208000000017
INTU,2025-08-21,798.2646999999997
INTU,2025-08-22,-6218.0607
INTU,2025-08-25,-1510.116100000001
INTU,2025-08-26,-2427.0223000000005
INTU,2025-08-27,-2430.8021999999983
INTU,2025-08-28,-1825.0733
INTU,2025-08-29,2808.3002000000015
INTU,2025-09-02,-1779.3862000000008
INTU,2025-09-03,-1714.4010999999991
INTU,2025-09-04,-1056.068800000001
INTU,2025-09-05,5008.474600000001
INTU,2025-09-08,3772.439299999998
INTU,2025-09-09,1976.8986000000004
INTU,2025-09-10,1734.9946000000018
INTU,2025-09-11,1060.7893000000004
INTU,2025-09-12,-1074.2919999999976
INTU,2025-09-15,1060.1469999999972
INTU,2025-09-16,1667.3048000000017
INTU,2025-09-17,3889.679
INTU,2025-09-18,5079.2980000000025
INTU,2025-09-19,14424.0381
INTU,2025-09-22,4480.130999999999
INTU,2025-09-23,5978.1499
INTU,2025-09-24,6393.979200000002
INTU,2025-09-25,5608.474399999999
INTU,2025-09-26,3348.873499999998
INTU,2025-09-29,5439.629799999999
INTU,2025-09-30,4267.860499999999
INTU,2025-10-01,206.1255000000001
INTU,2025-10-02,-500.5488000000005
INTU,2025-10-03,676.8307999999997
INTU,2025-10-06,345.6062000000002
INTU,2025-10-07,939.3496999999988
INTU,2025-10-08,2079.7731999999996
INTU,2025-10-09,-397.91040000000066
INTU,2025-10-10,-4375.687300000001
INTU,2025-10-13,-118.18369999999959
INTU,2025-10-14,-33.67399999999907
INTU,2025-10-15,934.0301000000036
INTU,2025-10-16,2882.571
INTU,2025-10-17,150.95539999999892
INTU,2025-10-20,2494.2890000000007
INTU,2025-10-21,3111.4308
INTU,2025-10-22,5780.950699999999
INTU,2025-10-23,4703.7503
INTU,2025-10-24,6636.2374
INTU,2025-10-27,5551.305899999999
INTU,2025-10-28,4899.120000000001
INTU,2025-10-29,1481.3459000000003
INTU,2025-10-30,1975.2402999999995
INTU,2025-10-31,1114.0456000000013
INTU,2025-11-03,4330.2122
INTU,2025-11-04,3726.3217999999997
INTU,2025-11-05,1476.7417000000005
INTU,2025-11-06,-1458.3984999999975
INTU,2025-11-07,-912.2007000000012
INTU,2025-11-10,1114.3647999999994
INTU,2025-11-11,2093.9326
INTU,2025-11-12,2932.3585999999996
INTU,2025-11-13,2327.8509999999987
INTU,2025-11-14,1859.1311999999998
INTU,2025-11-17,2682.8714999999993
INTU,2025-11-18,728.1073000000015
INTU,2025-11-19,1401.0267999999996
INTU,2025-11-20,2109.360499999999
INTU,2025-11-21,7045.824400000001
INTU,2025-11-24,4472.780999999999
INTU,2025-11-25,2009.743700000001
INTU,2025-11-26,224.71100000000115
INTU,2025-11-28,1320.1316000000006
INTU,2025-12-01,4821.289000000001
INTU,2025-12-02,4588.773200000001
INTU,2025-12-03,10482.960699999998
INTU,2025-12-04,9204.524800000001
INTU,2025-12-05,8665.8039
INTU,2025-12-08,6021.8307
INTU,2025-12-09,3998.0070000000014
INTU,2025-12-10,5240.078199999998
INTU,2025-12-11,7992.002
INTU,2025-12-12,4924.565999999999
INTU,2025-12-15,3388.536900000001
INTU,2025-12-16,3530.246299999999
INTU,2025-12-17,5914.472299999999
INTU,2025-12-18,4909.9614
INTU,2025-12-19,4659.412500000002
INTU,2025-12-22,12606.3453
INTU,2025-12-23,12064.395399999998
INTU,2025-12-24,13172.1226
INTU,2025-12-26,16004.011
INTU,2025-12-29,12861.0014
INTU,2025-12-30,11465.926599999999
INTU,2025-12-31,9865.569000000001
INTU,2026-01-02,5283.783300000001
INTU,2026-01-05,-897.562899999999
INTU,2026-01-06,4206.502299999998
INTU,2026-01-07,7775.018599999998
INTU,2026-01-08,7496.868199999999
INTU,2026-01-09,7779.958699999999
INTU,2026-01-12,2970.247999999998
INTU,2026-01-13,1889.4704999999994
INTU,2026-01-14,-8923.0958
INTU,2026-01-15,-10285.6916
INTU,2026-01-16,-15536.935
INTU,2026-01-20,-7975.717699999999
INTU,2026-01-21,-8996.2241
INTU,2026-01-22,-7293.094899999998
INTU,2026-01-23,969.2329000000009
INTU,2026-01-26,812.2266999999993
INTU,2026-01-27,470.92869999999857
INTU,2026-01-28,-4108.905699999999
INTU,2026-01-29,-12817.260400000001
INTU,2026-01-30,-14183.386700000001
INTU,2026-02-02,-11744.2027
INTU,2026-02-03,-12372.4031
INTU,2026-02-04,-7807.6939
INTU,2026-02-05,3666.3953
INTU,2026-02-06,3137.0662999999986
INTU,2026-02-09,5509.974400000003
INTU,2026-02-10,5958.825799999999
INTU,2026-02-11,3180.4185000000016
INTU,2026-02-12,946.2382999999991
INTU,2026-02-13,-1554.7482999999993
INTU,2026-02-17,1085.945099999999
INTU,2026-02-18,-2748.8184999999994
INTU,2026-02-19,-2985.096099999999
INTU,2026-02-20,-6840.6728
INTU,2026-02-23,-387.0576000000001
INTU,2026-02-24,484.5704999999998
INTU,2026-02-25,902.2992999999988
INTU,2026-02-26,7845.968800000001
INTU,2026-02-27,10070.951399999998
INTU,2026-03-02,11366.080200000002
INTU,2026-03-03,10836.8397
INTU,2026-03-04,12585.458100000002
INTU,2026-03-05,16101.6791
INTU,2026-03-06,16243.8343
INTU,2026-03-09,10619.990700000002
INTU,2026-03-10,9101.6316
INTU,2026-03-11,7640.623100000001
INTU,2026-03-12,6725.332600000002
INTU,2026-03-13,5349.212299999999
INTU,2026-03-16,11811.803199999998
INTU,2026-03-17,14049.4511
INTU,2026-03-18,10134.849499999997
INTU,2026-03-19,14125.8092
INTU,2026-03-20,9955.654199999997
INTU,2026-03-23,8505.9626
INTU,2026-03-24,7961.422100000002
INTU,2026-03-25,4069.5384999999987
INTU,2026-03-26,2468.7446999999993
INTU,2026-03-27,2000.883899999997
INTU,2026-03-30,3737.4404000000013
INTU,2026-03-31,4224.454
INTU,2026-04-01,2966.6944000000003
INTU,2026-04-02,4541.0795
INTU,2026-04-06,2155.7667999999994
INTU,2026-04-07,1268.3604999999989
INTU,2026-04-08,-2216.4038999999975
INTU,2026-04-09,-8341.432700000001
INTU,2026-04-10,-4300.425800000001
INTU,2026-04-13,-2728.4849999999988
INTU,2026-04-14,715.7975000000006
INTU,2026-04-15,698.5203999999976
INTU,2026-04-16,2401.8450999999986
INTU,2026-04-17,-2723.6903999999995
INTU,2026-04-20,2474.3974000000017
INTU,2026-04-21,4196.539299999999
INTU,2026-04-22,5097.836599999999
INTU,2026-04-23,-978.9205000000002
INTU,2026-04-24,-4321.906800000001
INTU,2026-04-27,1886.5924000000014
INTU,2026-04-28,4699.3796999999995
INTU,2026-04-29,4459.6034
INTU,2026-04-30,-112.84649999999965
INTU,2026-05-01,8469.806400000001
INTU,2026-05-04,5133.228000000001
INTU,2026-05-05,2333.093499999999
INTU,2026-05-06,-986.8466000000008
INTU,2026-05-07,3353.026999999998
INTU,2026-05-08,-550.7504000000008
INTU,2026-05-11,3593.7063000000016
INTU,2026-05-12,2868.2396999999983
INTU,2026-05-13,-575.5545999999995
INTU,2026-05-14,-1721.426199999998
INTU,2026-05-15,-875.5672000000013
INTU,2026-05-18,2692.1123000000007
INTU,2026-05-19,4083.9089000000004
INTU,2026-05-20,-2162.0571999999993
INTU,2026-05-21,-11940.2235
INTU,2026-05-22,-5912.111000000004
INTU,2026-05-26,-5275.7766999999985
INTU,2026-05-27,-10448.9624
INTU,2026-05-28,-9443.530400000003
INTU,2026-05-29,3990.466800000002
INTU,2026-06-01,4608.364600000001
INTU,2026-06-02,-98.4480999999978
INTU,2026-06-03,-5416.790599999997
INTU,2026-06-04,-2287.926999999996
INTU,2026-06-05,-13659.534300000003
INTU,2026-06-08,-9878.534599999999
INTU,2026-06-09,-2741.903299999998
INTU,2026-06-10,-12376.249500000002
INTU,2026-06-11,-16707.6454
